Categories,Descriptions,PdDistricts,Months,Day,TimeOfDay,ZipCode,Resolutions
14,25,3,2,4,0,94114,1
6,19,7,6,4,0,94104,1
6,11,8,3,6,2,94116,1
4,25,9,3,3,2,94103,1
8,36,2,3,2,0,94112,0
4,13,7,3,2,2,94102,1
8,7,1,6,1,3,94111,0
5,24,7,6,2,3,94158,1
0,0,9,6,1,3,94103,0
16,25,9,6,1,3,94103,0
0,35,9,6,1,3,94103,0
4,29,5,3,2,2,94115,1
0,35,9,3,2,0,94103,1
13,25,7,3,2,0,94103,1
6,2,1,4,2,1,94111,1
1,25,1,2,3,3,94111,1
6,25,7,4,5,2,94105,1
14,32,8,4,5,2,94127,1
8,9,6,4,2,0,94118,1
6,11,3,4,5,2,94114,1
5,24,4,4,6,1,94102,1
5,10,4,4,6,1,94102,1
14,25,9,3,3,3,94103,1
0,3,9,3,3,3,94103,1
4,14,9,3,3,3,94103,1
13,22,2,3,2,1,94110,1
3,5,3,5,1,2,94110,1
7,25,1,2,5,2,94104,1
11,34,1,9,0,2,94104,1
6,19,1,9,0,2,94104,1
8,9,3,2,1,2,94110,1
7,25,3,2,4,0,94110,1
7,25,3,2,4,0,94110,1
6,19,3,11,3,1,94110,1
3,5,1,2,4,1,94108,1
4,25,5,2,0,0,94117,1
14,32,6,4,1,1,94118,1
12,38,8,4,1,0,94132,1
13,21,8,4,1,0,94132,1
11,34,6,4,1,0,94122,1
3,5,4,4,2,3,94109,1
11,34,4,4,2,3,94109,1
0,3,5,3,3,3,94117,0
0,25,7,3,3,3,94103,1
6,25,7,3,3,3,94103,1
6,25,9,3,3,3,94103,0
8,37,3,3,3,3,94110,0
8,9,8,3,5,2,94116,1
8,25,7,10,3,3,94105,1
6,25,1,2,2,2,94109,1
14,25,9,2,3,0,94108,1
0,3,3,2,2,1,94102,1
0,4,9,3,3,3,94103,1
4,14,7,3,0,1,94105,1
6,25,3,3,3,0,94110,1
6,25,4,3,1,3,94102,1
6,2,7,3,1,3,94103,1
6,19,9,6,3,0,94108,1
2,25,4,6,1,2,94102,0
2,25,4,6,1,2,94102,0
5,24,1,6,5,3,94104,1
14,32,4,6,6,1,94117,1
8,7,2,6,1,2,94110,0
1,25,8,6,1,3,94127,1
8,9,0,3,4,0,94124,1
8,9,8,6,6,2,94132,1
8,20,3,2,5,3,94102,1
6,19,8,2,0,2,94122,1
7,25,7,2,4,3,94105,1
8,23,7,4,0,3,94105,1
10,6,7,2,4,3,94158,1
0,25,7,2,4,3,94158,1
11,34,2,9,3,0,94134,1
7,25,1,2,2,2,94104,1
4,29,1,4,4,0,94108,1
6,25,4,4,5,0,94102,1
4,13,6,4,6,0,94122,1
8,7,2,4,5,0,94131,1
9,25,4,4,5,0,94102,1
6,19,5,4,0,1,94117,1
4,27,8,4,2,0,94122,1
6,2,0,4,5,0,94124,1
5,24,7,4,1,0,94108,1
8,7,1,4,5,0,94123,1
6,1,6,4,5,0,94122,1
7,25,7,4,5,0,94103,0
8,31,7,4,5,0,94103,0
6,11,6,4,1,0,94122,1
1,25,3,4,1,1,94110,1
0,35,8,4,1,0,94122,1
6,25,5,4,5,0,94117,0
3,5,7,2,0,1,94103,1
10,25,8,9,5,2,94122,1
8,25,8,9,5,2,94122,1
11,34,8,9,5,2,94122,1
0,35,9,1,1,2,94108,1
11,25,9,1,1,2,94108,1
1,25,1,2,3,3,94111,1
4,12,1,2,0,2,94104,1
7,25,2,10,3,3,94112,1
8,25,2,2,0,3,94112,1
1,25,3,2,3,3,94114,1
11,34,3,2,3,3,94114,1
4,16,7,2,1,2,94103,0
7,25,7,2,1,2,94103,0
11,34,9,0,0,3,94102,1
11,25,7,10,2,0,94103,1
2,25,9,4,5,0,94103,0
15,8,9,4,5,0,94103,0
15,39,9,4,5,0,94103,0
8,23,0,4,5,2,94124,1
11,34,8,4,1,0,94116,1
4,28,3,4,5,0,94110,1
4,13,7,3,6,0,94103,1
4,25,3,3,3,0,94131,1
8,25,5,3,1,2,94117,1
6,19,1,3,3,2,94111,1
4,25,0,3,0,1,94124,1
13,21,1,9,4,2,94108,1
8,25,1,11,1,3,94108,1
8,25,1,11,1,3,94108,1
4,25,0,10,4,2,94158,1
4,28,0,10,4,2,94158,1
8,20,4,9,4,2,94102,1
6,11,5,4,5,1,94115,1
0,25,1,4,6,2,94111,0
7,25,3,2,5,0,94110,1
3,5,2,2,0,3,94134,1
0,25,0,11,5,2,94134,1
8,23,4,10,5,2,94102,1
1,25,8,2,6,2,94132,1
4,25,3,9,1,3,94110,1
7,25,3,9,1,3,94110,1
4,25,4,5,0,3,94102,1
6,11,5,9,3,3,94117,1
6,25,7,4,5,0,94103,1
0,25,3,4,5,0,94102,0
10,25,3,4,5,0,94102,0
8,25,7,4,5,0,94105,0
8,37,7,4,5,0,94105,0
1,25,4,4,1,0,94109,1
13,21,7,4,5,3,94103,1
8,23,2,4,5,0,94112,1
0,25,0,4,3,1,94124,1
6,11,4,2,4,2,94102,1
6,25,9,3,1,0,94103,1
4,27,1,3,1,2,94111,1
5,25,1,2,5,2,94109,1
5,10,1,2,5,2,94109,1
6,11,0,4,4,2,94134,1
11,34,0,2,4,1,94124,1
5,24,4,8,2,3,94109,1
5,10,4,8,2,3,94109,1
8,25,9,2,6,0,94108,0
13,22,0,4,1,0,94134,1
8,25,5,4,4,1,94118,1
4,13,7,4,5,0,94103,1
1,25,7,3,1,0,94102,1
3,5,7,3,1,0,94105,0
10,6,3,3,1,0,94110,0
7,25,7,3,1,0,94103,0
8,25,7,3,1,0,94103,0
4,26,8,3,1,0,94122,1
10,6,4,11,4,2,94115,1
0,25,4,11,4,2,94115,1
0,0,0,3,1,0,94134,0
2,25,0,3,1,0,94134,0
2,25,9,3,1,1,94103,0
3,25,7,4,5,0,94103,0
15,39,7,4,5,0,94103,0
15,8,3,4,5,0,94110,0
0,35,8,4,5,2,94122,1
6,2,9,4,5,0,94103,1
4,25,4,4,5,0,94115,1
12,38,7,3,1,1,94103,1
0,25,4,3,1,1,94109,1
8,7,3,3,5,3,94110,0
0,3,1,3,5,2,94104,1
14,32,2,3,1,1,94112,1
8,37,7,3,5,2,94103,0
8,9,6,2,1,3,94115,1
3,25,6,2,1,3,94115,1
3,25,1,5,5,0,94108,1
14,25,2,2,4,2,94110,1
14,32,3,9,5,0,94103,1
8,9,1,9,6,2,94111,1
8,25,0,2,2,2,94134,1
0,25,0,2,2,2,94134,1
1,25,5,2,4,0,94117,1
13,22,0,4,2,0,94124,1
8,31,1,4,2,0,94104,1
13,22,1,4,2,0,94104,1
14,25,0,9,1,2,94124,1
4,26,0,2,3,2,94134,1
8,25,9,4,5,1,94102,0
15,39,9,4,5,1,94102,0
6,1,4,4,5,1,94102,1
14,25,4,4,1,2,94109,1
8,36,3,4,5,1,94110,0
13,21,2,4,5,1,94131,1
0,4,0,3,5,0,94124,1
13,21,7,3,5,0,94103,0
9,25,9,3,5,0,94103,1
4,16,0,3,5,2,94158,1
4,29,4,3,3,0,94115,1
4,27,4,9,5,3,94115,1
4,26,5,9,5,1,94117,1
5,24,0,9,1,0,94107,1
5,24,3,9,6,2,94110,1
5,10,3,9,6,2,94110,1
14,32,9,9,6,0,94108,1
8,25,4,2,5,2,94102,1
8,25,7,3,1,2,94103,1
8,25,8,3,0,3,94116,1
8,25,8,9,3,1,94132,1
8,9,1,11,6,2,94108,1
3,25,0,9,1,2,94124,1
8,25,0,4,5,1,94158,1
6,2,5,4,5,1,94117,1
4,13,4,4,5,1,94115,1
4,12,4,4,5,1,94123,0
8,25,4,4,5,1,94123,0
15,25,4,4,5,1,94123,0
6,25,4,4,5,1,94123,0
1,25,5,4,4,2,94117,1
14,25,1,4,5,2,94111,1
0,25,3,4,5,1,94110,1
13,25,0,4,5,1,94124,1
4,16,4,4,5,2,94123,1
4,25,1,4,5,0,94108,1
8,25,8,4,5,1,94116,1
0,25,0,4,5,1,94134,0
0,3,0,4,5,1,94134,0
8,25,1,3,2,0,94111,0
5,25,2,4,3,2,94112,1
5,10,2,4,3,2,94112,1
0,35,0,4,5,1,94134,0
4,27,4,4,5,0,94115,1
8,7,2,4,5,1,94112,0
10,6,7,3,5,0,94103,1
10,6,0,3,5,0,94124,0
5,25,8,6,3,2,94112,1
5,10,8,6,3,2,94112,1
4,13,4,6,1,0,94109,1
6,25,9,6,1,0,94103,1
8,25,3,6,1,0,94110,1
8,25,2,6,2,0,94127,1
13,21,1,4,1,3,94104,1
8,36,3,4,6,3,94110,0
0,3,1,4,4,0,94109,1
0,35,0,3,5,0,94124,0
13,22,4,3,5,0,94115,1
1,25,4,3,5,2,94123,0
7,25,4,3,5,2,94123,0
7,25,4,3,5,2,94123,0
8,25,8,2,6,1,94127,1
8,25,6,2,2,0,94118,1
3,25,6,2,2,0,94118,1
6,19,6,9,5,0,94118,1
8,9,0,9,4,2,94134,1
0,35,3,4,5,0,94110,1
7,25,7,4,5,1,94103,1
0,25,7,3,5,1,94103,1
6,1,0,7,1,2,94124,1
6,25,9,6,1,0,94103,0
4,14,1,6,1,0,94104,1
3,5,1,6,1,0,94104,1
6,2,4,6,1,0,94109,1
4,28,4,6,1,0,94102,1
0,3,4,6,1,0,94102,1
2,25,5,6,1,2,94117,0
13,22,4,2,4,2,94123,1
6,19,8,2,2,0,94116,1
6,2,9,4,1,0,94103,1
4,25,4,2,4,0,94123,1
0,3,0,4,1,0,94134,0
3,25,0,4,1,0,94134,0
8,31,0,4,1,0,94134,0
15,39,0,4,1,0,94134,0
3,25,7,1,1,3,94103,1
4,13,0,2,1,3,94110,1
8,9,3,2,0,2,94114,1
1,25,4,2,4,0,94102,1
0,3,3,11,2,0,94102,1
11,18,7,4,1,0,94103,1
14,25,2,2,6,3,94112,1
14,33,2,2,6,3,94112,1
11,34,3,9,3,2,94114,1
0,3,2,2,1,0,94131,1
10,25,2,2,6,0,94110,1
2,25,9,4,5,3,94103,0
15,8,9,4,5,3,94103,0
8,7,9,4,5,3,94103,0
4,14,2,3,5,1,94110,1
14,32,0,3,5,0,94158,1
8,25,2,3,5,1,94131,1
1,25,7,2,1,2,94102,1
8,25,0,9,6,2,94110,1
8,25,7,9,0,0,94105,1
4,26,4,11,5,2,94117,1
4,27,7,4,6,3,94130,1
6,25,5,3,2,1,94117,1
0,3,1,3,6,2,94111,1
13,21,1,3,6,2,94111,1
7,25,6,3,6,2,94118,1
0,25,2,3,6,0,94134,1
8,9,2,4,5,2,94127,1
0,4,7,3,6,0,94103,0
8,9,3,9,0,2,94110,1
3,5,1,2,4,1,94108,1
6,19,1,2,4,1,94108,1
8,25,8,2,2,0,94116,1
3,25,8,2,2,0,94116,1
11,34,5,11,4,3,94131,1
8,25,3,9,0,0,94110,1
11,25,3,9,0,0,94110,1
8,23,4,4,5,1,94123,1
14,32,5,5,4,0,94117,1
4,26,1,3,6,0,94108,1
8,20,0,3,3,1,94110,1
4,14,4,3,6,0,94115,1
14,33,8,10,1,0,94132,1
4,27,4,4,6,2,94123,1
8,25,5,11,4,0,94118,1
3,5,5,11,4,0,94118,1
8,25,2,2,0,3,94112,1
8,25,0,11,5,2,94134,1
0,17,5,4,6,3,94117,1
13,22,5,4,6,3,94114,1
13,25,4,3,6,1,94123,1
0,3,1,3,6,1,94104,0
7,25,6,3,6,1,94118,0
6,25,6,3,6,1,94118,0
8,7,2,3,6,1,94134,0
14,25,5,3,1,1,94114,1
7,25,0,4,5,1,94124,1
13,22,1,4,6,1,94111,1
3,5,0,9,4,3,94134,1
14,25,7,9,4,2,94103,1
0,25,2,9,6,2,94134,1
0,17,2,9,6,2,94134,1
11,34,2,9,6,2,94134,1
8,20,0,4,6,0,94158,1
6,25,0,4,6,0,94158,1
8,25,7,2,5,0,94103,1
1,25,7,9,3,2,94102,1
3,25,1,10,1,3,94109,1
3,5,1,10,1,3,94109,1
4,12,7,2,1,3,94103,1
4,27,7,3,4,2,94103,1
0,3,4,3,4,2,94102,1
4,29,7,3,4,2,94102,1
4,26,7,2,3,2,94103,1
3,5,7,2,3,2,94103,1
8,25,9,9,5,3,94103,1
0,25,0,3,4,0,94134,1
13,22,8,3,1,1,94116,1
0,25,4,3,4,1,94109,1
6,25,4,3,4,1,94109,1
15,39,4,3,4,1,94102,0
1,25,7,2,6,3,94105,1
11,34,8,2,1,2,94122,1
7,25,3,9,2,1,94110,1
4,25,1,2,3,0,94108,1
1,25,3,9,6,0,94110,1
8,9,3,6,5,2,94110,1
4,25,3,4,0,0,94114,1
3,5,1,6,6,2,94108,1
4,27,7,3,4,1,94103,1
4,27,1,3,0,2,94111,1
8,36,3,3,0,0,94102,0
6,19,3,2,1,0,94110,1
8,25,9,3,0,1,94109,1
6,11,6,3,2,3,94118,1
5,24,7,3,0,1,94105,1
2,30,3,4,6,3,94110,0
15,8,3,4,6,3,94110,0
15,39,3,4,6,3,94110,0
7,25,7,4,6,3,94105,1
12,25,7,4,6,3,94105,1
8,25,7,4,6,3,94105,1
8,25,1,3,2,3,94104,1
0,25,9,3,2,0,94103,0
7,25,6,3,2,0,94122,0
0,25,8,3,0,0,94122,1
1,25,5,3,2,0,94117,1
13,22,1,4,5,1,94111,1
4,27,8,4,5,1,94132,1
6,2,1,3,2,1,94109,1
4,27,7,3,2,1,94103,1
11,34,9,3,2,1,94108,1
11,18,8,3,2,1,94122,1
8,25,8,3,2,1,94132,0
6,2,8,3,2,1,94132,0
6,19,8,2,2,2,94116,1
6,19,6,2,0,2,94118,1
1,25,5,4,5,1,94117,1
8,9,8,4,5,2,94122,1
3,5,8,4,5,2,94122,1
7,25,8,4,2,2,94122,1
1,25,7,4,5,1,94102,1
0,25,4,4,6,3,94102,1
5,10,8,3,2,1,94116,1
12,38,4,3,3,3,94109,0
14,32,2,3,2,0,94131,1
3,5,7,3,6,2,94103,1
8,20,2,4,6,2,94110,1
3,25,2,2,2,3,94131,1
3,5,7,2,2,1,94103,1
6,19,7,2,2,1,94103,1
10,6,2,2,4,3,94112,1
11,34,2,2,4,3,94112,1
4,26,1,11,4,3,94108,1
1,25,3,10,2,2,94114,1
13,22,5,3,3,2,94117,1
8,25,0,3,1,3,94107,1
0,4,0,3,3,0,94124,0
1,25,7,4,4,2,94103,1
12,25,4,6,5,2,94102,0
11,34,3,6,1,1,94102,1
3,5,7,6,4,2,94104,1
4,25,7,6,4,2,94104,1
0,0,1,6,5,2,94104,0
0,25,1,6,5,2,94104,0
0,25,1,6,5,2,94104,0
0,0,3,6,5,2,94114,1
8,20,1,2,5,2,94104,1
11,34,1,9,0,2,94108,1
4,28,0,2,5,0,94110,1
7,25,4,10,1,1,94123,1
7,25,3,2,1,2,94103,1
7,25,3,10,0,2,94103,1
7,25,3,10,6,2,94103,1
8,20,8,2,3,2,94122,1
7,25,8,10,6,3,94127,1
6,2,1,3,3,0,94108,1
4,27,7,3,3,0,94103,1
0,3,2,3,3,0,94112,0
7,25,8,10,6,3,94127,1
11,34,1,2,4,2,94108,1
7,25,1,6,4,3,94108,1
9,25,7,2,1,3,94103,1
1,25,7,2,1,1,94103,1
16,25,7,4,6,1,94102,1
3,25,1,11,6,2,94104,1
8,9,4,9,6,2,94102,1
11,34,1,3,4,0,94104,1
7,25,7,2,1,2,94103,0
15,39,7,2,1,2,94103,0
8,25,1,1,1,2,94104,1
11,25,7,7,5,2,94103,1
3,5,2,2,4,2,94134,1
6,19,2,2,4,2,94134,1
6,19,3,2,3,1,94110,1
4,26,3,2,6,2,94117,1
7,25,4,10,1,3,94102,1
9,25,4,10,1,3,94102,1
0,25,4,10,1,3,94102,1
7,25,4,10,1,3,94102,1
7,25,4,10,1,3,94102,1
5,10,4,10,1,3,94102,1
8,25,4,2,2,2,94102,1
4,26,0,2,2,1,94107,1
4,27,9,3,3,1,94103,1
0,25,7,3,3,1,94105,0
5,25,0,3,2,2,94124,1
14,32,3,3,3,0,94110,1
11,34,8,3,0,0,94116,1
8,9,2,3,1,2,94110,1
4,12,4,3,3,1,94123,1
4,13,5,3,1,0,94117,1
6,11,3,3,1,1,94110,1
8,25,1,4,6,2,94104,1
8,23,1,4,6,2,94104,1
8,9,3,2,0,2,94158,1
7,25,9,8,5,2,94102,1
11,34,9,8,5,2,94102,1
11,18,8,3,1,1,94112,1
0,25,4,3,1,1,94115,0
15,25,3,3,1,1,94110,0
8,20,5,9,5,3,94117,1
8,25,4,11,4,2,94123,1
6,11,1,3,2,1,94104,1
4,27,8,3,5,2,94122,1
6,1,6,3,5,2,94122,1
3,5,6,4,3,1,94118,1
4,14,1,4,6,2,94108,1
0,25,0,4,5,2,94110,1
0,17,0,4,5,2,94110,1
14,32,4,4,5,1,94102,1
12,38,0,4,6,2,94124,0
8,7,7,3,5,1,94102,0
11,18,7,3,6,3,94103,1
1,25,7,3,5,0,94105,1
6,2,4,3,6,2,94102,1
14,25,6,3,5,2,94118,1
8,9,7,5,1,2,94105,1
11,34,1,7,6,1,94108,1
8,25,4,4,6,2,94111,1
14,32,5,3,5,1,94114,1
11,34,7,3,0,2,94102,1
15,8,7,4,6,2,94103,0
0,17,0,4,3,3,94158,0
0,35,0,4,3,3,94158,0
1,25,0,3,4,3,94134,1
0,0,7,6,5,0,94103,0
15,39,7,6,5,0,94103,0
11,18,7,6,5,0,94103,0
8,25,7,6,5,0,94103,0
14,32,5,6,1,0,94118,1
4,13,3,6,5,2,94114,1
3,25,7,9,0,0,94103,1
14,25,3,9,5,1,94110,1
4,26,7,3,6,0,94104,1
4,27,1,3,6,0,94111,1
15,8,1,3,4,2,94104,0
8,20,3,6,6,3,94102,1
0,3,1,6,5,2,94109,1
0,25,1,6,5,2,94109,1
4,13,6,6,5,0,94118,1
1,25,6,6,4,2,94118,1
9,25,9,6,4,0,94108,0
9,25,9,6,4,0,94108,0
14,32,2,4,5,1,94112,1
0,3,0,4,6,0,94134,1
1,25,3,4,0,0,94110,1
0,25,9,4,6,0,94103,0
0,35,9,4,6,0,94103,0
8,7,4,4,6,0,94102,0
6,2,1,3,4,2,94108,1
1,25,4,3,6,1,94123,1
4,25,4,3,6,1,94123,1
6,2,1,3,4,2,94111,1
14,25,4,3,6,1,94102,1
8,25,1,7,6,3,94108,1
12,38,4,3,4,2,94109,1
8,20,7,3,4,0,94105,1
3,5,7,3,6,0,94108,1
6,19,7,3,6,0,94108,1
1,25,1,3,5,2,94104,1
4,13,5,7,6,0,94118,1
8,25,5,7,6,0,94118,1
1,25,8,2,3,1,94122,1
11,34,4,10,3,2,94102,1
6,25,0,3,4,1,94124,0
6,25,7,3,0,2,94103,1
8,9,0,2,1,2,94158,1
13,22,0,3,0,1,94124,1
4,13,7,3,0,0,94105,1
6,2,4,3,0,0,94115,1
6,2,1,3,0,1,94108,1
13,22,3,3,0,1,94110,0
8,31,0,6,5,0,94124,0
1,25,8,6,4,0,94132,1
4,12,4,8,5,0,94109,1
13,25,5,6,5,0,94117,1
6,19,4,2,0,0,94102,1
8,9,8,10,5,2,94132,1
8,9,1,1,1,2,94111,1
8,25,2,4,5,0,94112,1
11,25,2,4,5,0,94112,1
11,34,3,4,6,0,94110,1
1,25,1,4,5,2,94108,1
8,37,7,4,6,0,94103,0
8,36,7,4,6,0,94103,0
6,1,1,3,0,1,94104,1
4,13,1,3,0,1,94111,1
0,4,7,3,0,1,94103,0
10,6,7,3,0,1,94103,0
0,3,6,3,2,3,94118,0
12,38,5,4,5,2,94114,0
15,8,9,3,2,3,94103,0
15,39,9,3,2,3,94103,0
8,7,4,3,2,3,94102,0
15,39,7,3,2,3,94103,0
8,25,3,6,5,0,94102,1
0,0,2,6,5,0,94134,1
0,17,2,6,5,0,94134,1
7,25,2,6,5,0,94134,1
4,13,4,6,5,0,94115,1
14,32,2,3,0,0,94131,1
4,25,5,3,2,1,94131,1
4,13,1,3,2,2,94111,1
15,8,0,3,2,0,94124,0
2,25,2,3,2,0,94112,0
6,2,4,3,2,0,94123,1
0,25,7,3,2,1,94103,1
7,25,7,3,2,1,94103,1
8,25,7,3,2,1,94103,1
0,35,7,3,2,1,94103,1
7,25,7,3,2,1,94103,1
15,8,0,3,2,1,94134,0
5,24,7,3,2,2,94103,1
0,3,0,3,3,3,94158,1
8,25,3,3,3,2,94110,1
2,25,4,3,3,2,94123,0
15,39,4,3,3,2,94123,0
4,25,7,3,3,2,94103,1
11,25,8,1,6,2,94127,1
1,25,6,10,0,2,94118,1
5,24,7,2,4,2,94105,1
4,12,7,3,3,2,94102,1
6,2,7,3,3,1,94103,1
0,0,1,3,3,1,94111,1
4,12,8,3,1,2,94132,1
8,7,7,3,3,1,94105,0
4,27,6,3,3,1,94118,1
8,25,7,3,3,1,94103,0
14,32,1,3,3,0,94108,1
3,5,3,2,1,3,94110,1
3,25,6,11,4,2,94118,1
14,32,0,2,4,0,94110,1
8,9,2,2,4,2,94110,1
8,9,4,2,3,2,94109,1
7,25,0,9,3,3,94124,1
10,6,0,9,3,3,94124,1
14,33,2,3,4,1,94110,1
7,25,0,11,1,3,94134,1
14,32,2,3,2,1,94112,1
4,28,3,2,0,0,94102,1
8,9,6,2,3,2,94118,1
4,26,1,2,1,3,94109,1
3,25,4,10,0,2,94123,1
8,20,4,10,0,0,94115,1
8,36,4,4,6,0,94102,0
13,22,8,4,6,0,94116,1
11,34,7,4,6,0,94104,1
7,25,1,3,1,3,94108,1
7,25,2,3,3,1,94110,0
4,13,1,6,5,0,94111,1
4,26,0,6,5,0,94134,1
6,1,8,6,5,0,94116,1
4,13,1,6,5,0,94108,1
13,22,1,6,5,0,94108,1
4,13,7,6,1,0,94103,1
8,25,8,4,6,2,94116,0
10,6,8,4,6,2,94116,0
15,39,8,4,6,2,94116,0
6,19,1,4,1,2,94108,1
15,25,9,4,6,0,94103,0
5,10,3,4,6,2,94110,1
0,25,2,3,3,1,94110,0
6,25,3,3,3,1,94158,1
6,19,4,3,3,1,94123,1
15,8,3,3,1,3,94158,0
15,39,3,3,1,3,94158,0
7,25,1,4,5,1,94104,1
7,25,1,4,5,1,94104,1
6,11,2,4,6,2,94110,1
6,25,8,4,6,0,94132,1
15,39,9,4,6,0,94103,0
8,9,2,4,1,0,94131,1
6,1,7,4,6,0,94103,1
14,33,1,4,6,2,94108,1
15,8,9,4,6,0,94103,0
15,8,9,4,6,0,94103,0
15,39,9,4,6,0,94103,0
7,25,0,3,1,3,94158,0
7,25,0,3,1,3,94158,0
2,25,0,3,1,3,94158,0
6,25,1,3,1,0,94108,1
16,25,7,3,1,0,94107,0
0,3,3,3,3,0,94131,1
14,32,6,4,5,1,94118,1
8,25,8,4,6,0,94122,0
2,25,9,4,6,0,94103,0
2,25,9,4,6,0,94103,0
7,25,7,3,1,1,94158,1
6,11,1,3,3,0,94109,1
0,3,3,3,1,1,94110,1
14,32,3,3,1,0,94110,1
7,25,0,7,5,3,94158,1
4,26,7,3,1,1,94103,1
13,25,7,7,5,3,94158,1
5,24,7,3,1,1,94103,0
1,25,7,6,6,2,94103,1
6,19,3,2,0,2,94110,1
6,19,7,9,6,2,94103,1
8,9,8,2,2,2,94112,1
8,25,7,10,6,1,94102,1
5,24,1,9,0,3,94109,1
8,25,2,2,2,2,94112,1
11,25,2,3,1,0,94110,1
8,23,2,3,1,0,94110,1
4,25,0,3,1,0,94134,1
14,32,2,3,4,2,94110,1
6,25,3,7,5,2,94114,1
0,35,0,4,0,2,94124,1
8,31,4,6,5,1,94102,0
4,27,7,6,5,1,94103,1
8,25,0,6,5,1,94134,0
15,39,0,6,5,1,94134,0
6,25,0,6,5,1,94134,0
4,13,7,6,5,1,94103,1
6,2,7,6,5,1,94103,1
7,25,9,6,5,1,94109,1
10,25,0,1,5,2,94134,1
5,10,0,1,5,2,94134,1
11,34,3,4,6,2,94117,1
8,25,1,4,6,0,94111,0
0,35,0,3,1,3,94124,1
8,36,6,7,5,2,94118,0
9,25,3,7,5,2,94110,1
0,4,3,7,5,2,94110,1
1,25,0,3,3,0,94107,1
1,25,3,3,1,1,94131,1
0,35,9,7,5,2,94103,1
8,25,9,7,5,0,94103,1
6,2,4,3,2,3,94115,1
7,25,4,3,2,3,94123,0
8,37,4,7,5,1,94117,0
3,5,7,3,2,1,94105,1
4,13,1,6,5,1,94111,1
4,16,4,6,2,1,94123,1
10,25,8,6,5,1,94116,1
6,2,8,6,5,1,94116,1
7,25,1,6,6,3,94108,1
8,37,4,6,5,1,94109,0
8,7,4,6,5,1,94109,0
8,25,6,2,4,2,94122,1
8,25,7,2,0,3,94103,0
7,25,7,2,0,3,94103,0
6,25,7,2,0,3,94103,0
14,32,7,2,1,2,94102,1
1,25,8,3,4,2,94122,1
0,17,8,7,5,1,94122,0
4,13,4,7,5,1,94123,1
11,34,2,9,5,3,94134,1
4,25,1,7,6,0,94108,1
3,5,1,3,0,0,94104,1
7,25,9,7,6,0,94103,0
7,25,0,9,6,3,94134,1
7,25,3,11,3,0,94158,1
8,25,5,2,6,2,94114,1
6,2,2,7,6,0,94112,1
13,25,9,7,4,3,94109,0
1,25,0,7,4,3,94124,1
0,0,7,7,4,3,94103,1
4,27,7,7,6,1,94102,1
8,7,8,7,4,2,94132,0
14,32,0,7,6,0,94134,1
14,33,8,7,6,1,94122,1
0,25,3,7,6,2,94110,1
5,10,3,7,4,2,94110,0
6,2,8,7,4,2,94127,1
4,12,8,4,3,2,94127,1
8,7,4,4,6,0,94109,1
14,32,0,4,6,0,94124,1
11,34,9,4,6,2,94103,1
6,2,7,4,6,0,94158,1
11,34,7,4,1,2,94103,1
8,7,3,4,6,1,94110,0
9,25,2,4,6,1,94112,1
0,25,2,4,6,1,94112,1
0,25,9,4,6,1,94108,1
4,13,1,4,6,0,94108,1
14,33,7,4,6,1,94105,1
7,25,4,7,4,0,94109,0
4,13,2,3,2,1,94134,1
4,27,6,7,4,0,94122,1
0,3,7,3,1,2,94103,1
8,25,5,6,6,3,94118,0
15,8,5,6,6,3,94118,0
5,25,0,6,5,2,94124,1
4,25,6,6,5,0,94118,1
14,32,3,6,6,3,94110,1
12,25,7,6,6,2,94103,1
3,25,7,4,6,0,94103,1
4,28,2,4,6,1,94134,1
4,25,9,3,3,0,94108,1
6,2,7,7,4,0,94103,1
7,25,5,6,6,2,94117,0
7,25,4,0,0,2,94115,1
0,4,6,6,6,2,94118,0
8,23,8,6,6,2,94132,1
6,2,7,6,6,2,94103,1
0,25,2,6,6,2,94134,0
3,5,8,10,2,0,94132,1
0,17,3,4,6,1,94110,1
0,35,3,4,6,1,94110,1
0,17,0,4,6,1,94124,1
8,25,0,4,6,1,94124,1
9,25,0,4,6,0,94134,1
0,35,0,4,6,0,94134,1
7,25,7,7,4,1,94103,1
0,25,9,7,4,1,94103,0
15,39,9,7,4,1,94103,0
4,25,4,4,6,0,94109,1
6,11,4,4,6,1,94109,1
7,25,2,4,5,0,94134,1
14,33,6,4,5,1,94115,1
4,29,7,4,6,1,94103,0
6,25,7,4,6,1,94103,0
6,2,3,7,4,1,94110,1
8,37,6,7,0,3,94115,0
7,25,6,7,0,3,94115,0
14,32,1,7,4,0,94104,1
4,27,4,7,0,3,94123,1
4,27,0,2,2,0,94124,1
4,12,4,2,1,2,94123,1
8,9,8,10,6,2,94127,1
15,39,4,7,0,2,94102,0
5,10,4,7,0,2,94102,0
4,25,2,7,5,3,94127,1
11,34,1,2,2,0,94104,1
14,32,2,7,0,3,94110,1
0,25,3,7,0,0,94102,1
0,25,9,7,0,0,94103,1
8,25,7,7,0,0,94105,0
0,3,7,7,0,0,94104,0
9,25,3,4,6,1,94117,0
8,25,3,4,6,1,94117,0
8,31,3,4,6,1,94117,0
4,26,7,4,6,1,94102,1
7,25,1,4,6,1,94108,1
4,13,8,4,6,1,94122,1
8,25,3,7,2,2,94102,1
8,25,0,7,2,2,94124,1
6,19,5,7,0,0,94114,1
7,25,6,2,6,3,94118,1
6,11,0,2,5,0,94134,1
